2026-07-01T00:48:38.660+08:00  WARN 35379 --- [HikariPool-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=20m1s838ms).
2026-07-01T01:50:07.415+08:00  INFO 40264 --- [http-nio-8080-exec-1] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2026-07-01T01:50:07.428+08:00  INFO 40264 --- [http-nio-8080-exec-1] c.g.service.CustomerService              : 管理员查询客服用户列表
2026-07-01T01:50:12.046+08:00  INFO 40264 --- [SpringApplicationShutdownHook] o.s.b.w.e.tomcat.GracefulShutdown        : Commencing graceful shutdown. Waiting for active requests to complete
2026-07-01T01:50:12.048+08:00  INFO 40264 --- [tomcat-shutdown] o.s.b.w.e.tomcat.GracefulShutdown        : Graceful shutdown complete
2026-07-01T01:50:12.052+08:00  INFO 40264 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2026-07-01T01:50:12.054+08:00  INFO 40264 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2026-07-01T02:03:04.660+08:00  INFO 41438 --- [main] c.g.GoldNexusBackendApplication          : Starting GoldNexusBackendApplication using Java 25.0.2 with PID 41438 (/Users/surge/code/java/GoldNexusBackend/target/classes started by surge in /Users/surge/code/java/GoldNexusBackend)
2026-07-01T02:03:04.660+08:00  INFO 41438 --- [main] c.g.GoldNexusBackendApplication          : No active profile set, falling back to 1 default profile: "default"
2026-07-01T02:03:04.989+08:00  INFO 41438 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 8080 (http)
2026-07-01T02:03:04.993+08:00  INFO 41438 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2026-07-01T02:03:04.993+08:00  INFO 41438 --- [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.50]
2026-07-01T02:03:05.004+08:00  INFO 41438 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2026-07-01T02:03:05.004+08:00  INFO 41438 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 330 ms
2026-07-01T02:03:05.164+08:00  INFO 41438 --- [main] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userService
2026-07-01T02:03:05.253+08:00  INFO 41438 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 8080 (http) with context path '/'
2026-07-01T02:03:05.257+08:00  INFO 41438 --- [main] c.g.GoldNexusBackendApplication          : Started GoldNexusBackendApplication in 0.759 seconds (process running for 0.92)
2026-07-01T02:03:07.993+08:00  INFO 41438 --- [http-nio-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-07-01T02:03:07.993+08:00  INFO 41438 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2026-07-01T02:03:07.994+08:00  INFO 41438 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 1 ms
2026-07-01T02:03:08.035+08:00  INFO 41438 --- [http-nio-8080-exec-1] c.g.filter.JwtAuthenticationFilter       : 当前请求用户--权限： USER id: 3
